ID;Organisation;Sector;Subsector;Service;Province_CODE;Municipality_CODE;Barangay;Status;Beneficiaries;Beneficiary_type
555;IFRC;Relief;Non-Food Items;Tarpaulin;1536;153613;Poblacion;Finished;53;families
556;IFRC;Relief;Non-Food Items;Tarpaulin;1536;153613;Bato;Finished;61;families
557;IFRC;Relief;Non-Food Items;Tarpaulin;1536;153613;Kormatan;Finished;74;families
558;IFRC;Relief;Non-Food Items;Tarpaulin;1536;153613;Padian Torogan;Finished;40;families
559;IFRC;Relief;Non-Food Items;Tarpaulin;1536;153613;Sugod Koloy;Finished;5;families
560;PRC;Health;PSS;PSP;1536;153613;Poblacion;Finished;188;individuals
561;PRC;Health;RFL;I am Alive Call;1536;153613;Poblacion;Finished;26;individuals
562;IFRC;Relief;Non-Food Items;Sleeping Kit (Blanket);1536;153601;Bubong;Finished;26;families
563;IFRC;Relief;Non-Food Items;Sleeping Kit (Mat);1536;153601;Bubong;Finished;26;families
564;IFRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);1536;153601;Bubong;Finished;26;families
565;IFRC;Relief;Non-Food Items;Tarpaulin;1536;153601;Bubong;Finished;26;families
566;IFRC;WASH;Non-Food Items;Jerry Can (10L);1536;153601;Bubong;Finished;26;families
567;IFRC;WASH;Non-Food Items;Hygiene Kit;1536;153601;Bubong;Finished;26;families
568;Qatar Red Crescent;Relief;Food Items;Food Items (2-3 day Ration);1536;153621;Lininding;Finished;330;families
569;PRC;Health;Health;Rescued/Assisted;1043;104305;Cugman;Finished;60;individuals
570;PRC;Health;Health;Rescued/Assisted;1043;104305;Balulang;Finished;154;individuals
571;PRC;Relief;Hot Meals;Hot Meals;1043;104305;Bulao;Finished;447;individuals
572;PRC;Health;PSS;PSP;1043;104305;Bulao;Finished;5;individuals
573;PRC;Relief;Hot Meals;Hot Meals;1043;104305;Consolacion;Finished;505;individuals
574;PRC;WASH;Water;Water;1043;104305;Camaman-an;Finished;444;Individuals
575;PRC;WASH;Water;Water;1043;104305;Consolacion;Finished;1333;individuals
576;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;723;individuals
577;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;643;individuals
578;PRC;WASH;Water;Water;1043;104305;Consolacion;Finished;133;individuals
579;PRC;WASH;Water;Water;1043;104305;Camaman-an;Finished;311;Individuals
580;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;321;individuals
581;PRC;Health;Health;BP Taking;1043;104305;Consolacion;Finished;57;individuals
582;PRC;WASH;Water;Water;1043;104305;Camaman-an;Finished;133;Individuals
583;PRC;WASH;Water;Water;1043;104305;Camaman-an;Finished;267;Individuals
584;PRC;WASH;Water;Water;1043;104305;Camaman-an;Finished;133;Individuals
585;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;161;individuals
586;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;161;individuals
587;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;161;individuals
588;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;723;individuals
589;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;281;individuals
590;Qatar Red Crescent;WASH;Non-Food Items;Jerry Can (20L);1043;104305;Macanhan;Finished;116;families
591;PRC;Assessment;Assessment;Assessment;1043;104305;;Finished;1;activity
592;PRC;WASH;Water;Water;1043;104305;Camaman-an;Finished;156;Individuals
593;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;480;individuals
594;PRC;WASH;Water;Water;1043;104305;Barangay 9;Finished;1043;Individuals
595;PRC;WASH;Water;Water;1043;104305;Barangay 9;Finished;696;Individuals
596;PRC;WASH;Water;Water;1043;104305;Barangay 9;Finished;435;Individuals
597;PRC;WASH;Water;Water;1043;104305;Barangay 9;Finished;522;Individuals
598;PRC;WASH;Water;Water;1043;104305;Barangay 9;Finished;261;Individuals
599;PRC;WASH;Water;Water;1043;104305;Barangay 9;Finished;40;individuals
600;PRC;Health;Health;BP Taking;1043;104305;Macasandig;Finished;98;individuals
601;PRC;Health;PSS;Welfare Desk;1043;104305;Bulao;Finished;1;desk
602;PRC;WASH;Water;Water;1043;104305;Camaman-an;Finished;488;Individuals
603;PRC;WASH;Water;Water;1043;104305;Camaman-an;Finished;133;Individuals
604;PRC;WASH;Water;Water;1043;104305;Camaman-an;Finished;133;Individuals
605;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;482;individuals
606;PRC;WASH;Water;Water;1043;104305;Barangay 9;Finished;174;Individuals
607;PRC;WASH;Water;Water;1043;104305;Camaman-an;Finished;267;Individuals
608;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;482;individuals
609;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;482;individuals
610;PRC;WASH;Water;Water;1043;104305;Camaman-an;Finished;222;Individuals
611;PRC;WASH;Water;Water;1043;104305;Carmen;Finished;381;Individuals
612;PRC;WASH;Water;Water;1043;104305;Carmen;Finished;187;Individuals
613;PRC;WASH;Water;Water;1043;104305;Carmen;Finished;95;Individuals
614;PRC;WASH;Water;Water;1043;104305;Carmen;Finished;238;Individuals
615;PRC;WASH;Water;Water;1043;104305;Carmen;Finished;100;Individuals
616;PRC;WASH;Water;Water;1043;104305;Carmen;Finished;100;Individuals
617;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;201;individuals
618;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;201;individuals
619;PRC;WASH;Water;Water Bladder 5K;1043;104305;Camaman-an;Finished;;
620;PRC;WASH;Water;Water Bladder 10K;1043;104305;Macasandig;Finished;;
621;PRC;WASH;Water;Water;1043;104305;Barangay 9;Finished;265;Individuals
622;PRC;WASH;Water;Water;1043;104305;Carmen;Finished;143;Individuals
623;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;161;individuals
624;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;119;individuals
625;PRC;WASH;Water;Water;1043;104305;Barangay 9;Finished;175;Individuals
626;PRC;Health;RFL;Tracing;1043;104305;Bulao;Finished;13;individuals
627;PRC;WASH;Water;Water;1043;104305;Camaman-an;Finished;189;Individuals
628;PRC;WASH;Water;Water;1043;104305;Cugman;Finished;50;individuals
629;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;120;individuals
630;PRC;WASH;Water;Water;1043;104305;Camaman-an;Finished;267;Individuals
631;PRC;WASH;Water;Water;1043;104305;Macasandig;Finished;117;individuals
632;PRC;Assessment;Assessment;Assessment;1753;175304;Mangasee;Finished;1;activity
633;PRC;Relief;Hot Meals;Hot Meals;1667;166724;Taft;Finished;39;individuals
634;PRC;Health;PSS;PSP;1667;166724;Taft;Finished;638;individuals
635;PRC;Health;PSS;Welfare Desk;1667;166724;Lipata;Finished;1;desk
636;PRC;Health;PSS;Welfare Desk;1667;166724;San Mariano;Finished;1;desk
637;PRC;Relief;Water;Bottled Water;1667;166724;Taft;Finished;26;individuals
638;PRC;Relief;Hot Meals;Hot Meals;1667;166724;Taft;Finished;386;individuals
639;PRC;Health;Health;BP Taking;1667;166724;Taft;Finished;92;individuals
640;PRC;Health;Health;Rescued/Assisted;972;97213;Poblacion West;Finished;15;individuals
641;PRC;Relief;Water;Bottled Water;972;97206;Kayok;Finished;56;individuals
642;PRC;Relief;Hot Meals;Bread;972;97206;Kayok;Finished;300;individuals
643;PRC;Health;PSS;PSP;972;97223;Poblacion;Finished;30;individuals
644;PRC;Assessment;Assessment;Assessment;972;97219;;Finished;1;activity
645;PRC;Assessment;Assessment;Assessment;972;97220;;Finished;1;activity
646;PRC;Assessment;Assessment;Assessment;972;97205;;Finished;1;activity
647;PRC;Assessment;Assessment;Assessment;972;97223;;Finished;1;activity
648;PRC;Health;PSS;PSP;972;97223;Poblacion;Finished;20;individuals
649;PRC;Relief;Non-Food Items;Clothings;972;97223;Sibalic;Finished;24;families
650;IFRC;WASH;Non-Food Items;Hygiene Kit;972;97223;Sibalic;Finished;24;families
651;PRC;Relief;Non-Food Items;Clothings;972;97223;Panganuran;Finished;95;families
652;IFRC;WASH;Non-Food Items;Hygiene Kit;972;97223;Panganuran;Finished;144;families
653;PRC;Relief;Non-Food Items;Clothings;972;97206;Baybay;Finished;75;families
654;IFRC;WASH;Non-Food Items;Hygiene Kit;972;97206;Baybay;Finished;75;families
655;PRC;Relief;Non-Food Items;Clothings;972;97206;Candelaria;Finished;27;families
656;IFRC;WASH;Non-Food Items;Hygiene Kit;972;97206;Candelaria;Finished;27;families
657;PRC;Relief;Non-Food Items;Clothings;972;97206;Kayok;Finished;57;families
658;PRC;WASH;Non-Food Items;Hygiene Kit;972;97206;Kayok;Finished;57;families
659;PRC;Health;PSS;PSP;972;97213;Poblacio West;Finished;20;individuals
660;PRC;Health;PSS;PSP;972;97223;Mamawan;Finished;15;individuals
661;IFRC;Relief;Non-Food Items;Sleeping Kit (Blanket);972;97223;Canupong;Finished;53;families
662;IFRC;Relief;Non-Food Items;Sleeping Kit (Mat);972;97223;Canupong;Finished;53;families
663;IFRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);972;97223;Canupong;Finished;53;families
664;IFRC;WASH;Non-Food Items;Jerry Can (10L);972;97223;Canupong;Finished;53;families
665;IFRC;WASH;Non-Food Items;Hygiene Kit;972;97223;Canupong;Finished;53;families
666;IFRC;Relief;Non-Food Items;Tarpaulin;972;97223;Canupong;Finished;53;families
667;IFRC;Relief;Food Items;Food Items (Assorted);972;97223;Canupong;Finished;53;families
668;IFRC;Relief;Non-Food Items;Sleeping Kit (Blanket);972;97213;Poblacion West;Finished;75;families
669;IFRC;Relief;Non-Food Items;Sleeping Kit (Mat);972;97213;Poblacion West;Finished;75;families
670;IFRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);972;97213;Poblacion West;Finished;75;families
671;IFRC;WASH;Non-Food Items;Jerry Can (10L);972;97213;Poblacion West;Finished;75;families
672;IFRC;WASH;Non-Food Items;Hygiene Kit;972;97213;Poblacion West;Finished;75;families
673;IFRC;Relief;Non-Food Items;Tarpaulin;972;97213;Poblacion West;Finished;75;families
674;IFRC;Relief;Food Items;Food Items (Assorted);972;97213;Poblacion West;Finished;75;families
675;IFRC;Relief;Non-Food Items;Sleeping Kit (Blanket);972;97205;Imelda;Finished;45;families
676;IFRC;Relief;Non-Food Items;Sleeping Kit (Mat);972;97205;Imelda;Finished;45;families
677;IFRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);972;97205;Imelda;Finished;45;families
678;IFRC;WASH;Non-Food Items;Jerry Can (10L);972;97205;Imelda;Finished;45;families
679;IFRC;WASH;Non-Food Items;Hygiene Kit;972;97205;Imelda;Finished;45;families
680;IFRC;WASH;Non-Food Items;Hygiene Kit;972;97206;Kayok;Finished;57;families
681;IFRC;Relief;Non-Food Items;Tarpaulin;972;97205;Imelda;Finished;45;families
682;IFRC;Relief;Food Items;Food Items (Assorted);972;97205;Imelda;Finished;45;families
683;IFRC;Relief;Non-Food Items;Sleeping Kit (Blanket);972;97223;Panganoran;Finished;69;families
684;IFRC;Relief;Non-Food Items;Sleeping Kit (Mat);972;97223;Panganoran;Finished;69;families
685;IFRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);972;97223;Panganoran;Finished;69;families
686;IFRC;WASH;Non-Food Items;Jerry Can (10L);972;97223;Panganoran;Finished;69;families
687;IFRC;Relief;Non-Food Items;Tarpaulin;972;97223;Panganoran;Finished;69;families
688;IFRC;Relief;Food Items;Food Items (Assorted);972;97223;Panganoran;Finished;69;families
689;PRC;WASH;Water;Water;972;97205;Patawag;Finished;71;individuals
690;PRC;WASH;Water;Water;972;97205;Antonio;Finished;51;individuals
691;PRC;WASH;Water;Water;972;97205;Gil Sanchez;Finished;87;individuals
692;PRC;WASH;Water;Water;972;97205;La Union;Finished;58;individuals
693;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97205;Patawag;Finished;48;individuals
694;PRC;Health;PSS;PSP;972;97223;Panganuran;Finished;28;individuals
695;PRC;Health;PSS;PSP;972;97223;Canupong;Finished;14;individuals
696;PRC;Health;PSS;PSP;972;97223;Panganuran;Finished;28;individuals
697;PRC;Health;PSS;PSP;972;97206;Candelaria;Finished;19;individuals
698;PRC;Health;PSS;PSP;972;97223;Sibalic;Finished;13;individuals
699;PRC;Health;PSS;PSP;972;97223;Canupong;Finished;40;individuals
700;PRC;Health;PSS;PSP;972;97213;Poblacion West;Finished;18;individuals
701;PRC;Health;PSS;PSP;972;97205;Imelda;Finished;13;individuals
702;PRC;Health;PSS;PSP;972;97223;Panganuran;Finished;39;individuals
703;PRC;Health;PSS;PSP;972;97219;San Nicolas;Finished;14;individuals
704;PRC;Health;PSS;PSP;972;97223;Canupong;Finished;24;individuals
705;IFRC;Relief;Non-Food Items;Tarpaulin;972;97219;Sailela;Finished;22;families
706;IFRC;Relief;Non-Food Items;Sleeping Kit (Blanket);972;97219;Sailela;Finished;22;families
707;IFRC;Relief;Non-Food Items;Sleeping Kit (Mat);972;97219;Sailela;Finished;22;families
708;IFRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);972;97219;Sailela;Finished;22;families
709;IFRC;WASH;Non-Food Items;Jerry Can (10L);972;97219;Sailela;Finished;22;families
710;IFRC;Relief;Non-Food Items;Tarpaulin;972;97219;Siay;Finished;34;families
711;IFRC;Relief;Non-Food Items;Sleeping Kit (Blanket);972;97219;Siay;Finished;34;families
712;IFRC;Relief;Non-Food Items;Sleeping Kit (Mat);972;97219;Siay;Finished;34;families
713;IFRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);972;97219;Siay;Finished;34;families
714;IFRC;WASH;Non-Food Items;Jerry Can (10L);972;97219;Siay;Finished;34;families
715;IFRC;Relief;Non-Food Items;Tarpaulin;972;97219;Pisawak;Finished;12;families
716;IFRC;Relief;Non-Food Items;Sleeping Kit (Blanket);972;97219;Pisawak;Finished;12;families
717;IFRC;Relief;Non-Food Items;Sleeping Kit (Mat);972;97219;Pisawak;Finished;12;families
718;IFRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);972;97219;Pisawak;Finished;12;families
719;IFRC;WASH;Non-Food Items;Jerry Can (10L);972;97219;Pisawak;Finished;12;families
720;IFRC;Health;PSS;PSP;972;97219;Sailela;Finished;13;individuals
721;IFRC;Health;PSS;PSP;972;97219;Siay;Finished;16;individuals
722;IFRC;Health;PSS;PSP;972;97219;Pisawak;Finished;9;individuals
723;IFRC;WASH;Water;Water;972;97205;Patawag;Finished;87;individuals
724;IFRC;WASH;Water;Water;972;97205;Antonio;Finished;51;individuals
725;IFRC;WASH;Water;Water;972;97205;Gil Sanchez;Finished;89;individuals
726;IFRC;WASH;Water;Water;972;97205;La Union;Finished;28;individuals
727;IFRC;WASH;Water;Water;972;97205;Patawag;Finished;75;individuals
728;IFRC;WASH;Water;Water;972;97205;Osukan;Finished;119;individuals
729;IFRC;WASH;Water;Water;972;97205;Kipit;Finished;68;individuals
730;PRC;WASH;Water;Water;972;97205;Antonio;Finished;51;individuals
731;IFRC;WASH;Water;Water;972;97205;Gil Sanchez;Finished;89;individuals
732;IFRC;Relief;Food Items;Food Items (Assorted);972;97206;Kayok;Finished;56;families
733;IFRC;Relief;Food Items;Food Items (Assorted);972;97219;Pisawak;Finished;12;families
734;IFRC;Relief;Food Items;Food Items (Assorted);972;97219;Siay;Finished;34;families
735;IFRC;Relief;Food Items;Food Items (Assorted);972;97219;Sailela;Finished;22;families
736;IFRC;Relief;Non-Food Items;Sleeping Kit (Blanket);972;97206;Kayok;Finished;113;families
737;IFRC;Relief;Non-Food Items;Sleeping Kit (Mat);972;97206;Kayok;Finished;113;families
738;IFRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);972;97206;Kayok;Finished;113;families
739;IFRC;Relief;Non-Food Items;Tarpaulin;972;97206;Kayok;Finished;113;families
740;IFRC;Relief;Non-Food Items;Tarpaulin;972;97206;Baybay;Finished;75;families
741;IFRC;Relief;Non-Food Items;Tarpaulin;972;97206;Candelaria;Finished;2;families
742;IFRC;WASH;Non-Food Items;Jerry Can (10L);972;97206;Kayok;Finished;113;families
743;IFRC;Relief;Non-Food Items;Sleeping Kit (Blanket);972;97206;Baybay;Finished;75;families
744;IFRC;Relief;Non-Food Items;Sleeping Kit (Mat);972;97206;Baybay;Finished;75;families
745;IFRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);972;97206;Baybay;Finished;75;families
746;IFRC;WASH;Non-Food Items;Jerry Can (10L);972;97206;Baybay;Finished;75;families
747;IFRC;Relief;Non-Food Items;Sleeping Kit (Blanket);972;97206;Candelaria;Finished;2;families
748;IFRC;Relief;Non-Food Items;Sleeping Kit (Mat);972;97206;Candelaria;Finished;2;families
749;IFRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);972;97206;Candelaria;Finished;2;families
750;IFRC;WASH;Non-Food Items;Jerry Can (10L);972;97206;Candelaria;Finished;2;families
751;IFRC;WASH;Water;Water;972;97205;La Union;Finished;57;individuals
752;IFRC;WASH;Water;Water;972;97205;Imelda;Finished;95;individuals
753;IFRC;WASH;Water;Water;972;97205;Patawag;Finished;78;individuals
754;IFRC;WASH;Water;Water;972;97205;Antonio;Finished;51;individuals
755;IFRC;WASH;Water;Water;972;97205;Gil Sanchez;Finished;89;individuals
756;IFRC;WASH;Water;Water;972;97205;La Union;Finished;57;individuals
757;IFRC;WASH;Water;Water;972;97205;Kipit;Finished;68;individuals
758;IFRC;WASH;Water;Water;972;97205;Osukan;Finished;119;individuals
759;IFRC;WASH;Water;Water;972;97206;Kayok;Finished;48;individuals
760;IFRC;WASH;Water;Water;972;97205;Antonio;Finished;51;individuals
761;IFRC;WASH;Water;Water;972;97205;Gil Sanchez;Finished;89;individuals
762;IFRC;WASH;Water;Water;972;97205;La Union;Finished;57;individuals
763;IFRC;WASH;Water;Water;972;97205;Kipit;Finished;68;individuals
764;IFRC;WASH;Water;Water;972;97205;Osukan;Finished;119;individuals
765;IFRC;WASH;Water;Water;972;97205;Imelda;Finished;95;individuals
766;IFRC;WASH;Water;Water;972;97206;Candelaria;Finished;67;individuals
767;IFRC;WASH;Water;Water;972;97205;Patawag;Finished;78;individuals
768;IFRC;WASH;Water;Water;972;97205;Patawag;Finished;78;individuals
769;IFRC;WASH;Water;Water;972;97205;Antonio;Finished;51;individuals
770;IFRC;WASH;Water;Water;972;97205;Gil Sanchez;Finished;89;individuals
771;IFRC;WASH;Water;Water;972;97205;La Union;Finished;57;individuals
772;IFRC;WASH;Water;Water;972;97205;Kipit;Finished;68;individuals
773;IFRC;WASH;Water;Water;972;97205;Osukan;Finished;119;individuals
774;IFRC;WASH;Water;Water;972;97205;Imelda;Finished;91;individuals
775;IFRC;WASH;Water;Water;972;97206;Kayok;Finished;48;individuals
776;IFRC;WASH;Water;Water;972;97205;Patawag;Finished;78;individuals
777;IFRC;WASH;Water;Water;972;97205;Antonio;Finished;51;individuals
778;IFRC;WASH;Water;Water;972;97205;Gil Sanchez;Finished;44;individuals
779;IFRC;WASH;Water;Water;972;97205;La Union;Finished;57;individuals
780;IFRC;WASH;Water;Water;972;97205;Kipit;Finished;68;individuals
781;IFRC;WASH;Water;Water;972;97205;Osukan;Finished;119;individuals
782;IFRC;WASH;Water;Water;972;97205;Imelda;Finished;91;individuals
783;IFRC;WASH;Water;Water;972;97206;Kayok;Finished;48;individuals
784;IFRC;WASH;Water;Water;972;97205;Patawag;Finished;78;individuals
785;IFRC;WASH;Water;Water;972;97205;Antonio;Finished;51;individuals
786;IFRC;WASH;Water;Water;972;97205;Gil Sanchez;Finished;44;individuals
787;IFRC;WASH;Water;Water;972;97205;La Union;Finished;57;individuals
788;IFRC;WASH;Water;Water;972;97205;Kipit;Finished;68;individuals
789;IFRC;WASH;Water;Water;972;97205;Osukan;Finished;119;individuals
790;IFRC;WASH;Water;Water;972;97205;Imelda;Finished;95;individuals
791;IFRC;WASH;Water;Water;972;97206;Kayok;Finished;48;individuals
792;IFRC;WASH;Water;Water;972;97206;Candelaria;Finished;67;individuals
793;IFRC;WASH;Water;Water;972;97205;Antonio;Finished;51;individuals
794;IFRC;WASH;Water;Water;972;97205;Gil Sanchez;Finished;44;individuals
795;IFRC;WASH;Water;Water;972;97205;La Union;Finished;57;individuals
796;IFRC;WASH;Water;Water;972;97205;Kipit;Finished;68;individuals
797;IFRC;WASH;Water;Water;972;97205;Osukan;Finished;119;individuals
798;IFRC;WASH;Water;Water;972;97205;Imelda;Finished;95;individuals
799;IFRC;WASH;Water;Water;972;97206;Kayok;Finished;48;individuals
800;IFRC;WASH;Water;Water;972;97206;Candelaria;Finished;67;individuals
801;IFRC;WASH;Water;Water;972;97205;Antonio;Finished;51;individuals
802;IFRC;WASH;Water;Water;972;97205;La Union;Finished;56;individuals
803;IFRC;WASH;Water;Water;972;97205;Kipit;Finished;68;individuals
804;IFRC;WASH;Water;Water;972;97205;Imelda;Finished;91;individuals
805;IFRC;WASH;Water;Water;972;97206;Kayok;Finished;47;individuals
806;IFRC;WASH;Water;Water;972;97206;Candelaria;Finished;67;individuals
807;IFRC;WASH;Water;Water;972;97205;Antonio;Finished;51;individuals
808;IFRC;WASH;Water;Water;972;97205;La Union;Finished;57;individuals
809;IFRC;WASH;Water;Water;972;97205;Kipit;Finished;68;individuals
810;IFRC;WASH;Water;Water;972;97206;Kayok;Finished;48;individuals
811;IFRC;WASH;Water;Water;972;97206;Candelaria;Finished;67;individuals
812;IFRC;WASH;Water;Water;972;97205;Antonio;Finished;51;individuals
813;IFRC;WASH;Water;Water;972;97205;La Union;Finished;57;individuals
814;IFRC;WASH;Water;Water;972;97205;Kipit;Finished;68;individuals
815;IFRC;WASH;Water;Water;972;97206;Kayok;Finished;48;individuals
816;IFRC;WASH;Water;Water;972;97206;Candelaria;Finished;67;individuals
817;IFRC;WASH;Water;Water;972;97205;Antonio;Finished;26;individuals
818;IFRC;WASH;Water;Water;972;97205;La Union;Finished;28;individuals
819;IFRC;WASH;Water;Water;972;97206;Kayok;Finished;48;individuals
820;IFRC;WASH;Water;Water;972;97206;Candelaria;Finished;33;individuals
821;IFRC;WASH;Water;Water;972;97219;Poblacion;Finished;59;individuals
822;IFRC;WASH;Water;Water;972;97219;Poblacion;Finished;203;individuals
823;IFRC;WASH;Water;Water;972;97219;S.Arabi;Finished;78;individuals
824;IFRC;WASH;Water;Water;972;97219;Bucana;Finished;56;individuals
825;IFRC;WASH;Water;Water;972;97219;Poblacion;Finished;294;individuals
826;IFRC;WASH;Water;Water;972;97219;S.Arabi;Finished;78;individuals
827;IFRC;WASH;Water;Water;972;97219;Bucana;Finished;56;individuals
828;IFRC;WASH;Water;Water;972;97219;Poblacion;Finished;33;individuals
829;IFRC;WASH;Water;Water;972;97219;S.Arabi;Finished;39;individuals
830;IFRC;WASH;Water;Water;972;97219;Poblacion;Finished;242;individuals
831;IFRC;WASH;Water;Water;972;97219;S.Arabi;Finished;78;individuals
832;IFRC;WASH;Water;Water;972;97219;Bucana;Finished;111;individuals
833;IFRC;WASH;Water;Water;972;97219;M.Francisco;Finished;136;individuals
834;IFRC;WASH;Water;Water;972;97219;Poblacion;Finished;85;individuals
835;IFRC;WASH;Water;Water;972;97219;S.Arabi;Finished;39;individuals
836;IFRC;WASH;Water;Water;972;97219;Bucana;Finished;56;individuals
837;IFRC;WASH;Water;Water;972;97219;M.Francisco;Finished;136;individuals
838;PRC;Relief;Hot Meals;Hot Meals;972;97206;Kayok;Finished;875;individuals
839;PRC;Relief;Hot Meals;Hot Meals;972;97213;Poblacion West;Finished;875;individuals
840;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97205;Malintabaon;Finished;94;individuals
841;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97205;Antonino;Finished;55;individuals
842;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97205;Kipit;Finished;127;individuals
843;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97205;Kipit;Finished;55;individuals
844;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97206;Kayok;Finished;19;individuals
845;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97206;Candelaria;Finished;21;individuals
846;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97219;New Lituban;Finished;15;individuals
847;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97219;Tibangao;Finished;25;individuals
848;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97205;Antonino;Finished;25;individuals
849;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97205;La Union;Finished;199;individuals
850;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97206;Kayok;Finished;19;individuals
851;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97206;Candelaria;Finished;21;individuals
852;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97205;Patawag;Finished;48;individuals
853;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97205;Malintabaon;Finished;94;individuals
854;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97205;Kipit;Finished;70;individuals
855;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97205;Usokan;Finished;65;individuals
856;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97205;Imelda;Finished;80;individuals
857;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97205;Gil Sanchez;Finished;56;individuals
858;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97205;Bobongan;Finished;50;individuals
859;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97219;New Lituban;Finished;12;individuals
860;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97219;Poblacion;Finished;19;individuals
861;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97206;Baybay;Finished;71;individuals
862;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97213;Ramon Magsaysay;Finished;77;individuals
863;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97213;Poblacion West;Finished;84;individuals
864;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97219;Poblacion;Finished;17;individuals
865;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97219;Tibangao;Finished;32;individuals
866;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97225;Sitio Rebe;Finished;38;individuals
867;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97219;Poblacion;Finished;45;individuals
868;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97219;Poblacion;Finished;45;individuals
869;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97206;Delapaz;Finished;87;individuals
870;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97206;Timan;Finished;41;individuals
871;IFRC;WASH;Water;Water;972;97219;Poblacion;Finished;216;individuals
872;IFRC;WASH;Water;Water;972;97219;S.Arabi;Finished;78;individuals
873;IFRC;WASH;Water;Water;972;97219;Bucana;Finished;111;individuals
874;Local Donor: Rotary Club;WASH;Non-Food Items;Hygiene Kit (Assorted);972;97206;Patawag;Finished;17;families
875;Local Donor: Rotary Club;Relief;Non-Food Items;Kitchen Set (Assorted);972;97206;Patawag;Finished;17;families
876;PRC;WASH;Hygiene Promotion;Hygiene Promotion;972;97205;Patawag;Finished;455;individuals
877;IFRC;Relief;Food Items;Food Items (Assorted);972;97224;Mamawan;Finished;29;families
878;IFRC;Relief;Food Items;Food Items (Assorted);972;97224;Poblacion;Finished;92;families
879;IFRC;Relief;Food Items;Food Items (Assorted);972;97224;San Jose;Finished;185;families
880;IFRC;WASH;Water;Water;972;97219;Poblacion;Finished;147;individuals
881;IFRC;WASH;Water;Water;972;97219;S.Arabi;Finished;39;individuals
882;IFRC;WASH;Water;Water;972;97219;Bucana;Finished;56;individuals
